source,target,weight
Node833,Node998,2
Node834,Node837,1
Node834,Node839,6
Node834,Node843,1
Node834,Node844,10
Node834,Node864,5
Node834,Node865,4
Node834,Node866,8
Node834,Node868,7
Node834,Node872,10
Node834,Node874,9
Node834,Node875,3
Node834,Node877,4
Node834,Node879,5
Node834,Node891,4
Node834,Node892,4
Node834,Node916,3
Node834,Node920,6
Node834,Node921,2
Node834,Node949,1
Node834,Node954,2
Node834,Node956,5
Node834,Node959,7
Node834,Node961,2
Node834,Node969,2
Node834,Node970,9
Node834,Node973,1
Node834,Node981,3
Node834,Node987,2
Node834,Node988,6
Node834,Node990,6
Node834,Node994,10
Node834,Node999,5
Node835,Node837,7
Node835,Node852,7
Node835,Node854,3
Node835,Node857,5
Node835,Node862,3
Node835,Node871,5
Node835,Node875,6
Node835,Node878,4
Node835,Node884,4
Node835,Node895,10
Node835,Node897,3
Node835,Node899,6
Node835,Node902,1
Node835,Node918,2
Node835,Node919,7
Node835,Node925,7
Node835,Node929,9
Node835,Node938,5
Node835,Node946,4
Node835,Node948,8
Node835,Node951,10
Node835,Node958,8
Node835,Node969,9
Node835,Node972,2
Node835,Node983,7
Node835,Node988,7
Node835,Node993,7
Node835,Node996,2
Node835,Node998,2
Node836,Node839,2
Node836,Node840,2
Node836,Node843,9
Node836,Node844,7
Node836,Node845,9
Node836,Node846,3
Node836,Node848,3
Node836,Node851,10
Node836,Node861,5
Node836,Node862,3
Node836,Node864,5
Node836,Node869,4
Node836,Node871,8
Node836,Node880,8
Node836,Node883,3
Node836,Node884,7
Node836,Node894,2
Node836,Node897,6
Node836,Node899,1
Node836,Node901,9
Node836,Node902,9
Node836,Node904,1
Node836,Node909,9
Node836,Node918,5
Node836,Node923,1
Node836,Node926,3
Node836,Node930,8
Node836,Node933,1
Node836,Node948,4
Node836,Node954,4
Node836,Node965,10
Node836,Node969,10
Node836,Node970,2
Node836,Node974,6
Node836,Node977,1
Node836,Node979,3
Node836,Node989,7
Node836,Node993,2
Node836,Node995,10
Node836,Node997,5
Node836,Node998,8
Node837,Node840,1
Node837,Node854,6
Node837,Node856,9
Node837,Node863,3
Node837,Node869,8
Node837,Node873,6
Node837,Node874,9
Node837,Node883,8
Node837,Node889,10
Node837,Node892,7
Node837,Node895,7
Node837,Node901,3
Node837,Node902,6
Node837,Node909,2
Node837,Node924,8
Node837,Node925,7
Node837,Node926,4
Node837,Node928,1
Node837,Node932,2
Node837,Node935,9
Node837,Node940,8
Node837,Node942,9
Node837,Node943,10
Node837,Node948,7
Node837,Node951,5
Node837,Node959,1
Node837,Node961,5
Node837,Node964,4
Node837,Node965,3
Node837,Node972,1
Node837,Node974,4
Node837,Node988,1
Node837,Node992,2
Node837,Node993,1
Node838,Node840,5
Node838,Node842,2
Node838,Node848,2
Node838,Node854,5
Node838,Node859,8
Node838,Node863,2
Node838,Node871,3
Node838,Node875,4
Node838,Node899,10
Node838,Node900,6
Node838,Node905,8
Node838,Node908,6
Node838,Node913,5
Node838,Node924,10
Node838,Node925,8
Node838,Node931,5
Node838,Node935,3
Node838,Node941,1
Node838,Node944,3
Node838,Node946,3
Node838,Node957,10
Node838,Node958,1
Node838,Node969,5
Node838,Node981,3
Node838,Node982,6
Node838,Node983,6
Node838,Node987,2
Node838,Node993,1
Node838,Node996,10
Node839,Node843,3
Node839,Node848,7
Node839,Node849,4
Node839,Node850,2
Node839,Node860,2
Node839,Node865,9
Node839,Node867,2
Node839,Node869,9
Node839,Node881,2
Node839,Node886,6
Node839,Node889,2
Node839,Node894,4
Node839,Node909,9
Node839,Node916,8
Node839,Node917,1
Node839,Node921,5
Node839,Node928,5
Node839,Node930,5
Node839,Node938,4
Node839,Node951,10
Node839,Node970,8
Node839,Node979,8
Node839,Node994,9
Node839,Node998,4
Node840,Node841,3
Node840,Node846,3
Node840,Node847,4
Node840,Node849,7
Node840,Node851,5
Node840,Node852,1
Node840,Node854,1
Node840,Node855,6
Node840,Node866,5
Node840,Node871,7
Node840,Node878,1
Node840,Node902,2
Node840,Node906,5
Node840,Node909,2
Node840,Node914,5
Node840,Node916,10
Node840,Node924,7
Node840,Node931,1
Node840,Node942,5
Node840,Node952,10
Node840,Node957,10
Node840,Node962,1
Node840,Node970,7
Node840,Node971,10
Node840,Node973,4
Node840,Node979,3
Node840,Node980,8
Node840,Node985,8
Node840,Node992,2
Node841,Node847,5
Node841,Node852,3
Node841,Node855,3
Node841,Node861,3
Node841,Node868,4
Node841,Node873,10
Node841,Node875,2
Node841,Node882,5
Node841,Node884,7
Node841,Node886,5
Node841,Node901,4
Node841,Node904,10
Node841,Node906,6
Node841,Node912,6
Node841,Node915,6
Node841,Node925,2
Node841,Node927,5
Node841,Node930,6
Node841,Node937,7
Node841,Node944,1
Node841,Node945,6
Node841,Node949,2
Node841,Node951,5
Node841,Node958,7
Node841,Node966,5
Node841,Node968,10
Node841,Node970,5
Node841,Node977,8
Node841,Node978,8
Node841,Node981,9
Node841,Node983,9
Node841,Node986,6
Node841,Node994,6
Node841,Node998,9
Node842,Node849,4
Node842,Node851,5
Node842,Node855,6
Node842,Node857,7
Node842,Node861,9
Node842,Node862,10
Node842,Node864,1
Node842,Node865,9
Node842,Node870,8
Node842,Node871,9
Node842,Node874,1
Node842,Node877,7
Node842,Node881,7
Node842,Node885,5
Node842,Node899,7
Node842,Node902,4
Node842,Node909,6
Node842,Node913,7
Node842,Node918,1
Node842,Node923,1
Node842,Node936,10
Node842,Node937,2
Node842,Node938,1
Node842,Node941,2
Node842,Node947,8
Node842,Node948,2
Node842,Node952,8
Node842,Node959,3
Node842,Node960,7
Node842,Node995,9
Node842,Node996,1
Node842,Node999,5
Node843,Node849,3
Node843,Node861,6
Node843,Node870,10
Node843,Node871,10
Node843,Node872,7
Node843,Node877,9
Node843,Node891,9
Node843,Node897,4
Node843,Node900,4
Node843,Node904,4
Node843,Node905,7
Node843,Node912,3
Node843,Node913,3
Node843,Node927,8
Node843,Node930,6
Node843,Node937,2
Node843,Node938,2
Node843,Node942,6
Node843,Node945,2
Node843,Node946,7
Node843,Node948,9
Node843,Node971,1
Node843,Node974,3
Node843,Node978,5
Node843,Node987,1
Node843,Node990,8
Node843,Node992,5
Node843,Node995,8
Node844,Node855,5
Node844,Node858,1
Node844,Node864,8
Node844,Node870,8
Node844,Node871,5
Node844,Node873,10
Node844,Node875,7
Node844,Node884,7
Node844,Node891,6
Node844,Node893,9
Node844,Node895,9
Node844,Node896,2
Node844,Node898,4
Node844,Node907,10
Node844,Node911,7
Node844,Node915,3
Node844,Node920,2
Node844,Node921,2
Node844,Node936,3
Node844,Node938,5
Node844,Node947,9
Node844,Node950,8
Node844,Node951,7
Node844,Node952,7
Node844,Node954,4
Node844,Node963,8
Node844,Node964,3
Node844,Node967,3
Node844,Node968,2
Node844,Node976,1
Node844,Node981,9
Node844,Node986,10
Node844,Node990,7
Node844,Node993,7
Node844,Node995,10
Node844,Node998,3
Node845,Node856,9
Node845,Node864,5
Node845,Node867,2
Node845,Node873,9
Node845,Node874,8
Node845,Node886,3
Node845,Node890,7
Node845,Node893,6
Node845,Node895,6
Node845,Node902,5
Node845,Node903,5
Node845,Node907,6
Node845,Node909,7
Node845,Node912,3
Node845,Node913,7
Node845,Node923,8
Node845,Node928,7
Node845,Node930,7
Node845,Node933,6
Node845,Node935,9
Node845,Node937,10
Node845,Node938,4
Node845,Node941,10
Node845,Node942,10
Node845,Node953,10
Node845,Node956,7
Node845,Node957,3
Node845,Node958,8
Node845,Node959,7
Node845,Node963,8
Node845,Node964,1
Node845,Node972,5
Node845,Node976,4
Node845,Node981,7
Node845,Node987,9
Node845,Node996,4
Node846,Node847,10
Node846,Node849,5
Node846,Node850,10
Node846,Node851,8
Node846,Node852,9
Node846,Node853,4
Node846,Node856,9
Node846,Node866,5
Node846,Node875,1
Node846,Node877,3
Node846,Node889,2
Node846,Node893,1
Node846,Node896,1
Node846,Node903,3
Node846,Node904,10
Node846,Node905,3
Node846,Node909,9
Node846,Node918,8
Node846,Node928,2
Node846,Node929,2
Node846,Node932,1
Node846,Node935,3
Node846,Node941,8
Node846,Node954,5
Node846,Node961,9
Node846,Node972,1
Node846,Node976,2
Node846,Node980,8
Node846,Node987,3
Node846,Node993,3
Node846,Node998,6
Node847,Node852,10
Node847,Node867,7
Node847,Node871,7
Node847,Node877,2
Node847,Node878,2
Node847,Node882,2
Node847,Node898,2
Node847,Node900,8
Node847,Node901,6
Node847,Node906,10
Node847,Node909,8
Node847,Node910,3
Node847,Node916,3
Node847,Node917,7
Node847,Node920,7
Node847,Node921,2
Node847,Node929,2
Node847,Node931,10
Node847,Node939,3
Node847,Node950,10
Node847,Node962,8
Node847,Node965,1
Node847,Node967,9
Node847,Node981,7
Node847,Node982,3
Node847,Node991,2
Node848,Node851,3
Node848,Node857,10
Node848,Node859,6
Node848,Node860,8
Node848,Node861,5
Node848,Node872,8
Node848,Node873,10
Node848,Node877,3
Node848,Node879,1
Node848,Node881,9
Node848,Node885,4
Node848,Node886,4
Node848,Node889,4
Node848,Node890,7
Node848,Node891,3
Node848,Node892,9
Node848,Node894,6
Node848,Node896,1
Node848,Node898,10
Node848,Node915,2
Node848,Node916,8
Node848,Node919,3
Node848,Node932,3
Node848,Node934,5
Node848,Node939,7
Node848,Node943,2
Node848,Node948,7
Node848,Node950,3
Node848,Node956,6
Node848,Node959,2
Node848,Node962,2
Node848,Node970,2
Node848,Node973,3
Node848,Node977,8
Node848,Node979,10
Node848,Node985,10
Node848,Node991,7
Node848,Node994,6
Node848,Node995,7
Node848,Node998,8
Node849,Node857,3
Node849,Node859,9
Node849,Node869,4
Node849,Node871,2
Node849,Node880,6
Node849,Node888,2
Node849,Node890,2
Node849,Node898,8
Node849,Node901,1
Node849,Node909,1
Node849,Node913,9
Node849,Node936,8
Node849,Node938,9
Node849,Node942,10
Node849,Node944,9
Node849,Node952,4
Node849,Node954,9
Node849,Node957,9
Node849,Node964,10
Node849,Node965,9
Node849,Node967,9
Node849,Node978,6
Node849,Node989,7
Node849,Node990,10
Node849,Node991,9
Node849,Node993,7
Node849,Node997,6
Node849,Node999,6
Node850,Node855,2
Node850,Node878,9
Node850,Node879,4
Node850,Node883,1
Node850,Node885,10
Node850,Node886,10
Node850,Node897,3
Node850,Node899,7
Node850,Node904,4
Node850,Node907,5
Node850,Node949,6
Node850,Node953,3
Node850,Node954,1
Node850,Node955,4
Node850,Node956,9
Node850,Node963,2
Node850,Node970,5
Node850,Node978,7
Node850,Node992,9
Node850,Node993,6
Node850,Node999,1
Node851,Node852,7
Node851,Node857,10
Node851,Node859,4
Node851,Node869,4
Node851,Node876,4
Node851,Node878,3
Node851,Node879,2
Node851,Node915,5
Node851,Node916,5
Node851,Node917,7
Node851,Node929,3
Node851,Node940,5
Node851,Node941,2
Node851,Node944,6
Node851,Node947,1
Node851,Node950,9
Node851,Node952,10
Node851,Node955,9
Node851,Node970,10
Node851,Node971,1
Node851,Node973,7
Node851,Node981,3
Node851,Node982,5
Node851,Node987,10
Node851,Node991,7
Node851,Node996,2
Node852,Node854,1
Node852,Node855,3
Node852,Node858,7
Node852,Node866,6
Node852,Node868,4
Node852,Node871,6
Node852,Node874,8
Node852,Node888,2
Node852,Node903,7
Node852,Node904,8
Node852,Node910,2
Node852,Node914,1
Node852,Node930,6
Node852,Node933,9
Node852,Node942,5
Node852,Node944,8
Node852,Node962,4
Node852,Node968,1
Node852,Node972,7
Node852,Node973,2
Node852,Node974,7
Node852,Node984,8
Node852,Node990,6
Node852,Node996,8
Node853,Node855,3
Node853,Node866,5
Node853,Node878,7
Node853,Node879,4
Node853,Node889,2
Node853,Node892,9
Node853,Node893,4
Node853,Node900,2
Node853,Node902,4
Node853,Node904,10
Node853,Node906,7
Node853,Node909,5
Node853,Node917,8
Node853,Node922,4
Node853,Node923,10
Node853,Node934,3
Node853,Node945,7
Node853,Node946,2
Node853,Node949,1
Node853,Node964,1
Node853,Node965,7
Node853,Node971,1
Node853,Node975,8
Node853,Node977,8
Node853,Node980,5
Node853,Node981,4
Node853,Node982,9
Node853,Node990,9
Node853,Node993,4
Node854,Node856,7
Node854,Node871,1
Node854,Node874,10
Node854,Node879,9
Node854,Node882,5
Node854,Node892,7
Node854,Node893,3
Node854,Node894,5
Node854,Node896,2
Node854,Node904,1
Node854,Node913,1
Node854,Node916,5
Node854,Node922,3
Node854,Node929,3
Node854,Node930,10
Node854,Node931,8
Node854,Node939,8
Node854,Node943,3
Node854,Node946,5
Node854,Node951,5
Node854,Node956,9
Node854,Node960,8
Node854,Node969,10
Node854,Node973,2
Node854,Node974,4
Node854,Node977,2
Node854,Node978,8
Node854,Node979,1
Node854,Node986,5
Node854,Node988,7
Node854,Node989,3
Node854,Node992,8
Node854,Node994,10
Node854,Node997,5
Node855,Node858,1
Node855,Node865,4
Node855,Node867,3
Node855,Node868,10
Node855,Node869,3
Node855,Node872,2
Node855,Node881,6
Node855,Node882,8
Node855,Node884,3
Node855,Node886,9
Node855,Node892,10
Node855,Node893,1
Node855,Node899,6
Node855,Node900,2
Node855,Node904,1
Node855,Node910,2
Node855,Node915,9
Node855,Node916,3
Node855,Node917,6
Node855,Node923,6
Node855,Node924,1
Node855,Node925,9
Node855,Node934,2
Node855,Node935,3
Node855,Node939,5
Node855,Node949,1
Node855,Node951,2
Node855,Node954,5
Node855,Node956,10
Node855,Node960,9
Node855,Node975,7
Node855,Node976,5
Node855,Node979,8
Node855,Node980,8
Node855,Node983,6
Node856,Node863,10
Node856,Node873,10
Node856,Node878,6
Node856,Node888,1
Node856,Node891,4
Node856,Node902,2
Node856,Node907,3
Node856,Node909,3
Node856,Node927,4
Node856,Node931,9
Node856,Node932,3
Node856,Node939,7
Node856,Node944,7
Node856,Node946,4
Node856,Node947,9
Node856,Node959,1
Node856,Node960,1
Node856,Node962,10
Node856,Node965,2
Node856,Node968,10
Node856,Node977,3
Node856,Node986,6
Node856,Node989,4
Node856,Node993,6
Node856,Node996,10
Node856,Node997,1
Node857,Node858,4
Node857,Node859,5
Node857,Node861,8
Node857,Node864,1
Node857,Node867,1
Node857,Node870,8
Node857,Node872,9
Node857,Node875,8
Node857,Node877,1
Node857,Node885,3
Node857,Node887,3
Node857,Node888,9
Node857,Node900,1
Node857,Node901,1
Node857,Node907,8
Node857,Node909,8
Node857,Node911,3
Node857,Node915,5
Node857,Node922,6
Node857,Node923,2
Node857,Node928,6
Node857,Node929,5
Node857,Node932,5
Node857,Node938,10
Node857,Node939,4
Node857,Node945,7
Node857,Node946,9
Node857,Node949,1
Node857,Node958,5
Node857,Node960,10
Node857,Node961,8
Node857,Node969,5
Node857,Node971,2
Node857,Node974,5
Node857,Node976,6
Node857,Node979,1
Node857,Node985,6
Node858,Node862,9
Node858,Node863,6
Node858,Node865,7
Node858,Node875,5
Node858,Node877,4
Node858,Node890,1
Node858,Node891,4
Node858,Node892,6
Node858,Node897,6
Node858,Node898,7
Node858,Node905,3
Node858,Node911,8
Node858,Node917,7
Node858,Node924,6
Node858,Node925,7
Node858,Node933,3
Node858,Node938,9
Node858,Node940,10
Node858,Node948,1
Node858,Node954,9
Node858,Node962,8
Node858,Node963,10
Node858,Node969,6
Node858,Node976,10
Node858,Node977,5
Node858,Node978,10
Node858,Node986,5
Node858,Node987,10
Node858,Node988,4
Node858,Node993,7
Node858,Node998,5
Node859,Node868,10
Node859,Node873,2
Node859,Node874,9
Node859,Node882,4
Node859,Node886,3
Node859,Node888,8
Node859,Node898,9
Node859,Node902,10
Node859,Node904,9
Node859,Node907,7
Node859,Node908,5
Node859,Node909,2
Node859,Node921,2
Node859,Node925,9
Node859,Node932,10
Node859,Node937,3
Node859,Node952,7
Node859,Node954,4
Node859,Node972,4
Node859,Node974,5
Node859,Node975,8
Node859,Node977,8
Node859,Node979,10
Node859,Node986,10
Node859,Node991,9
Node859,Node996,8
Node860,Node862,5
Node860,Node866,10
Node860,Node868,4
Node860,Node875,6
Node860,Node886,9
Node860,Node889,6
Node860,Node894,10
Node860,Node898,4
Node860,Node899,3
Node860,Node904,1
Node860,Node908,3
Node860,Node910,4
Node860,Node916,9
Node860,Node923,7
Node860,Node924,10
Node860,Node930,7
Node860,Node933,8
Node860,Node937,4
Node860,Node939,2
Node860,Node948,9
Node860,Node950,8
Node860,Node979,4
Node860,Node984,2
Node860,Node986,7
Node860,Node987,3
Node860,Node989,7
Node860,Node991,8
Node860,Node995,5
Node861,Node866,6
Node861,Node869,3
Node861,Node871,5
Node861,Node879,10
Node861,Node880,7
Node861,Node908,7
Node861,Node912,6
Node861,Node920,5
Node861,Node922,4
Node861,Node926,6
Node861,Node933,5
Node861,Node934,3
Node861,Node935,8
Node861,Node937,2
Node861,Node944,1
Node861,Node945,10
Node861,Node952,8
Node861,Node954,6
Node861,Node961,8
Node861,Node962,9
Node861,Node963,7
Node861,Node969,8
Node861,Node981,6
Node861,Node990,1
Node861,Node993,4
Node861,Node994,2
Node862,Node863,2
Node862,Node864,5
Node862,Node869,2
Node862,Node872,8
Node862,Node875,8
Node862,Node877,9
Node862,Node884,7
Node862,Node885,8
Node862,Node892,8
Node862,Node893,3
Node862,Node899,9
Node862,Node901,3
Node862,Node904,10
Node862,Node910,6
Node862,Node911,9
Node862,Node918,9
Node862,Node925,5
Node862,Node928,1
Node862,Node935,4
Node862,Node944,9
Node862,Node945,2
Node862,Node948,7
Node862,Node950,9
Node862,Node951,8
Node862,Node953,7
Node862,Node955,2
Node862,Node956,10
Node862,Node961,6
Node862,Node962,10
Node862,Node967,6
Node862,Node971,7
Node862,Node972,3
Node862,Node976,8
Node862,Node979,5
Node862,Node989,9
Node862,Node997,4
Node863,Node887,5
Node863,Node892,5
Node863,Node898,3
Node863,Node910,3
Node863,Node911,1
Node863,Node916,10
Node863,Node924,5
Node863,Node929,5
Node863,Node940,9
Node863,Node942,3
Node863,Node944,10
Node863,Node953,1
Node863,Node959,10
Node863,Node961,9
Node863,Node963,8
Node863,Node965,4
Node863,Node968,1
Node863,Node971,8
Node863,Node973,2
Node863,Node976,9
Node863,Node978,9
Node863,Node999,2
Node864,Node868,4
Node864,Node871,2
Node864,Node872,2
Node864,Node874,1
Node864,Node880,8
Node864,Node885,4
Node864,Node888,5
Node864,Node891,2
Node864,Node895,7
Node864,Node898,5
Node864,Node903,1
Node864,Node911,4
Node864,Node914,1
Node864,Node917,10
Node864,Node926,4
Node864,Node931,5
Node864,Node945,8
Node864,Node948,10
Node864,Node949,3
Node864,Node951,8
Node864,Node955,7
Node864,Node957,5
Node864,Node967,3
Node864,Node974,10
Node864,Node981,9
Node864,Node993,1
Node864,Node998,8
Node865,Node880,3
Node865,Node883,6
Node865,Node889,7
Node865,Node898,4
Node865,Node901,5
Node865,Node903,6
Node865,Node913,8
Node865,Node914,3
Node865,Node920,4
Node865,Node926,3
Node865,Node965,1
Node865,Node974,8
Node865,Node979,8
Node865,Node992,2
Node865,Node994,2
Node865,Node995,9
Node865,Node999,2
Node866,Node877,7
Node866,Node887,5
Node866,Node892,9
Node866,Node894,5
Node866,Node901,3
Node866,Node905,6
Node866,Node906,7
Node866,Node912,1
Node866,Node920,8
Node866,Node927,1
Node866,Node928,2
Node866,Node938,6
Node866,Node957,1
Node866,Node966,5
Node866,Node967,10
Node866,Node968,3
Node866,Node979,8
Node866,Node983,7
Node866,Node985,4
Node866,Node986,1
Node866,Node995,9
Node866,Node999,4
Node867,Node869,6
Node867,Node872,7
Node867,Node873,10
Node867,Node883,1
Node867,Node884,8
Node867,Node887,3
Node867,Node905,9
Node867,Node911,2
Node867,Node914,6
Node867,Node916,9
Node867,Node921,3
Node867,Node929,2
Node867,Node935,7
Node867,Node942,4
Node867,Node943,6
Node867,Node944,4
Node867,Node947,10
Node867,Node954,8
Node867,Node964,8
Node867,Node966,1
Node867,Node975,10
Node867,Node980,9
Node867,Node983,9
Node867,Node985,2
Node867,Node987,5
Node867,Node988,5
Node867,Node998,5
Node868,Node869,6
Node868,Node874,9
Node868,Node876,6
Node868,Node877,2
Node868,Node883,5
Node868,Node884,7
Node868,Node888,5
Node868,Node894,10
Node868,Node900,5
Node868,Node915,9
Node868,Node919,7
Node868,Node927,10
Node868,Node929,1
Node868,Node930,9
Node868,Node931,1
Node868,Node937,2
Node868,Node943,4
Node868,Node944,4
Node868,Node959,6
Node868,Node962,3
Node868,Node972,10
Node868,Node976,9
Node868,Node978,7
Node868,Node989,10
Node868,Node998,3
Node869,Node887,2
Node869,Node889,1
Node869,Node897,9
Node869,Node900,4
Node869,Node903,1
Node869,Node917,4
Node869,Node922,1
Node869,Node923,1
Node869,Node927,10
Node869,Node929,7
Node869,Node931,7
Node869,Node934,5
Node869,Node946,10
Node869,Node948,4
Node869,Node952,5
Node869,Node956,5
Node869,Node960,7
Node869,Node964,6
Node869,Node968,10
Node869,Node970,9
Node869,Node985,8
Node869,Node989,5
Node869,Node995,7
Node870,Node874,6
Node870,Node879,3
Node870,Node883,8
Node870,Node890,10
Node870,Node905,8
Node870,Node908,4
Node870,Node921,1
Node870,Node931,2
Node870,Node932,7
Node870,Node935,7
Node870,Node946,6
Node870,Node947,8
Node870,Node948,9
Node870,Node952,2
Node870,Node954,5
Node870,Node963,6
Node870,Node971,5
Node870,Node979,5
Node870,Node984,2
Node870,Node995,9
Node871,Node874,5
Node871,Node877,6
Node871,Node883,4
Node871,Node888,5
Node871,Node891,2
Node871,Node894,10
Node871,Node900,2
Node871,Node909,4
Node871,Node914,8
Node871,Node916,5
Node871,Node925,9
Node871,Node927,8
Node871,Node929,9
Node871,Node930,9
Node871,Node940,2
Node871,Node947,9
Node871,Node949,10
Node871,Node957,7
Node871,Node959,9
Node871,Node965,1
Node871,Node967,8
Node871,Node970,10
Node871,Node976,4
Node871,Node979,2
Node871,Node982,6
Node871,Node986,5
Node871,Node989,2
Node872,Node873,3
Node872,Node881,5
Node872,Node882,6
Node872,Node886,8
Node872,Node897,1
Node872,Node902,9
Node872,Node906,3
Node872,Node910,10
Node872,Node911,7
Node872,Node913,7
Node872,Node915,1
Node872,Node916,4
Node872,Node920,1
Node872,Node924,8
Node872,Node927,7
Node872,Node931,1
Node872,Node941,4
Node872,Node944,7
Node872,Node966,1
Node872,Node989,6
Node872,Node996,7
Node873,Node885,6
Node873,Node890,4
Node873,Node892,4
Node873,Node893,10
Node873,Node902,8
Node873,Node917,8
Node873,Node918,5
Node873,Node924,3
Node873,Node928,5
Node873,Node932,8
Node873,Node942,10
Node873,Node943,6
Node873,Node973,9
Node873,Node976,1
Node873,Node977,2
Node873,Node978,5
Node873,Node984,6
Node873,Node987,5
Node873,Node988,2
Node873,Node995,9
Node873,Node996,3
Node873,Node997,10
Node874,Node877,5
Node874,Node879,5
Node874,Node884,3
Node874,Node885,7
Node874,Node890,7
Node874,Node894,2
Node874,Node897,6
Node874,Node898,1
Node874,Node899,2
Node874,Node900,10
Node874,Node902,7
Node874,Node909,3
Node874,Node910,10
Node874,Node917,10
Node874,Node920,10
Node874,Node925,7
Node874,Node927,7
Node874,Node936,2
Node874,Node941,5
Node874,Node948,3
Node874,Node974,6
Node874,Node976,10
Node874,Node986,7
Node874,Node997,3
Node875,Node877,8
Node875,Node883,10
Node875,Node886,3
Node875,Node888,2
Node875,Node891,6
Node875,Node895,7
Node875,Node898,10
Node875,Node899,2
Node875,Node905,7
Node875,Node906,8
Node875,Node909,5
Node875,Node910,2
Node875,Node914,3
Node875,Node916,10
Node875,Node921,4
Node875,Node934,10
Node875,Node937,5
Node875,Node938,10
Node875,Node941,9
Node875,Node944,7
Node875,Node945,1
Node875,Node947,10
Node875,Node951,1
Node875,Node952,5
Node875,Node957,9
Node875,Node958,8
Node875,Node969,4
Node875,Node977,5
Node875,Node981,9
Node875,Node984,8
Node875,Node987,6
Node875,Node988,8
Node875,Node990,10
Node875,Node993,3
Node875,Node995,8
Node876,Node890,2
Node876,Node896,2
Node876,Node898,5
Node876,Node902,8
Node876,Node906,2
Node876,Node908,4
Node876,Node909,9
Node876,Node911,1
Node876,Node912,7
Node876,Node913,9
Node876,Node916,4
Node876,Node919,10
Node876,Node921,2
Node876,Node922,2
Node876,Node928,6
Node876,Node932,7
Node876,Node936,2
Node876,Node942,5
Node876,Node944,7
Node876,Node945,9
Node876,Node948,1
Node876,Node950,3
Node876,Node960,9
Node876,Node961,1
Node876,Node968,10
Node876,Node971,6
Node876,Node975,10
Node876,Node979,3
Node876,Node981,3
Node876,Node988,5
Node876,Node991,3
Node876,Node995,5
Node876,Node999,10
Node877,Node886,2
Node877,Node894,8
Node877,Node898,6
Node877,Node902,5
Node877,Node904,4
Node877,Node905,3
Node877,Node909,6
Node877,Node910,10
Node877,Node912,10
Node877,Node915,8
Node877,Node933,3
Node877,Node950,4
Node877,Node958,7
Node877,Node960,4
Node877,Node966,8
Node877,Node978,4
Node877,Node988,7
Node877,Node991,7
Node877,Node992,5
Node877,Node997,2
Node877,Node999,1
Node878,Node886,9
Node878,Node887,1
Node878,Node893,4
Node878,Node898,6
Node878,Node902,1
Node878,Node903,2
Node878,Node926,1
Node878,Node927,9
Node878,Node931,8
Node878,Node935,2
Node878,Node947,4
Node878,Node948,10
Node878,Node949,1
Node878,Node950,2
Node878,Node951,4
Node878,Node956,10
Node878,Node959,4
Node878,Node960,7
Node878,Node963,3
Node878,Node968,6
Node878,Node970,4
Node878,Node974,6
Node878,Node975,9
Node878,Node976,7
Node878,Node981,5
Node878,Node984,8
Node878,Node995,4
Node879,Node881,5
Node879,Node887,1
Node879,Node890,10
Node879,Node893,2
Node879,Node894,3
Node879,Node900,4
Node879,Node908,4
Node879,Node914,6
Node879,Node929,10
Node879,Node935,6
Node879,Node936,3
Node879,Node937,8
Node879,Node947,9
Node879,Node951,1
Node879,Node955,2
Node879,Node957,3
Node879,Node964,10
Node879,Node966,7
Node879,Node972,4
Node879,Node979,9
Node879,Node984,1
Node879,Node995,9
Node880,Node881,10
Node880,Node886,6
Node880,Node903,7
Node880,Node911,3
Node880,Node922,10
Node880,Node923,5
Node880,Node927,2
Node880,Node932,6
Node880,Node935,10
Node880,Node940,10
Node880,Node945,3
Node880,Node947,8
Node880,Node953,9
Node880,Node958,7
Node880,Node967,2
Node880,Node981,4
Node880,Node984,7
Node880,Node986,9
Node880,Node990,8
Node880,Node997,6
Node881,Node882,2
Node881,Node887,2
Node881,Node890,7
Node881,Node893,1
Node881,Node894,10
Node881,Node895,7
Node881,Node901,8
Node881,Node906,10
Node881,Node911,4
Node881,Node912,3
Node881,Node919,5
Node881,Node925,9
Node881,Node927,3
Node881,Node934,8
Node881,Node944,10
Node881,Node946,6
Node881,Node949,7
Node881,Node962,6
Node881,Node963,7
Node881,Node975,6
Node881,Node984,8
Node881,Node985,3
Node881,Node993,6
Node882,Node883,4
Node882,Node885,1
Node882,Node887,10
Node882,Node889,10
Node882,Node895,8
Node882,Node901,6
Node882,Node905,8
Node882,Node912,9
Node882,Node921,9
Node882,Node922,2
Node882,Node923,6
Node882,Node926,6
Node882,Node927,6
Node882,Node931,10
Node882,Node932,5
Node882,Node940,4
Node882,Node944,1
Node882,Node945,6
Node882,Node948,4
Node882,Node952,5
Node882,Node959,9
Node882,Node963,9
Node882,Node971,5
Node882,Node974,2
Node882,Node993,3
Node882,Node997,3
Node883,Node885,7
Node883,Node891,4
Node883,Node894,8
Node883,Node901,4
Node883,Node906,10
Node883,Node910,9
Node883,Node915,10
Node883,Node916,6
Node883,Node917,2
Node883,Node920,9
Node883,Node923,9
Node883,Node936,5
Node883,Node940,4
Node883,Node941,8
Node883,Node950,4
Node883,Node952,10
Node883,Node955,2
Node883,Node958,4
Node883,Node962,5
Node883,Node965,9
Node883,Node980,2
Node883,Node981,5
Node883,Node982,2
Node883,Node992,6
Node884,Node889,2
Node884,Node890,5
